AÑO,MES,PROVINCIA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2022,12,Islas Baleares/Illes Balears,África,Total África,2787,17596,6.3
2022,12,Jaén,América,Total América,591,5411,9.2
2022,12,Jaén,Asia,Total Asia,172,1492,8.7
2022,12,Jaén,Europa,Total Europa,11873,112966,9.5
2022,12,Jaén,África,Total África,1088,9257,8.5
2022,12,La Rioja,América,Total América,726,6985,9.6
2022,12,La Rioja,Asia,Total Asia,164,1138,6.9
2022,12,La Rioja,Europa,Total Europa,7952,69815,8.8
2022,12,La Rioja,África,Total África,448,4589,10.2
2022,12,Las Palmas,América,Total América,5801,46041,7.9
2022,12,Las Palmas,Asia,Total Asia,6404,42437,6.6
2022,12,Las Palmas,Europa,Total Europa,697162,5608304,8.0
2022,12,Las Palmas,Oceanía,Total Oceanía,190,1451,7.6
2022,12,Las Palmas,África,Total África,4687,34101,7.3
2022,12,León,América,Total América,754,7384,9.8
2022,12,León,Asia,Total Asia,142,1778,12.5
2022,12,León,Europa,Total Europa,10038,94206,9.4
2022,12,León,África,Total África,180,1556,8.6
2022,12,Lleida,América,Total América,1583,12817,8.1
2022,12,Lleida,Asia,Total Asia,318,2408,7.6
2022,12,Lleida,Europa,Total Europa,33859,259920,7.7
2022,12,Lleida,África,Total África,1085,10761,9.9
2022,12,Lugo,América,Total América,582,5164,8.9
2022,12,Lugo,Asia,Total Asia,189,1515,8.0
2022,12,Lugo,Europa,Total Europa,6764,69880,10.3
2022,12,Lugo,África,Total África,114,1160,10.2
2022,12,Madrid,América,Total América,140278,779012,5.6
2022,12,Madrid,Asia,Total Asia,25004,141441,5.7
2022,12,Madrid,Europa,Total Europa,306524,2336028,7.6
2022,12,Madrid,Oceanía,Total Oceanía,910,5753,6.3
2022,12,Madrid,África,Total África,10051,70260,7.0
2022,12,Melilla,América,Total América,85,665,7.8
2022,12,Melilla,Asia,Total Asia,107,811,7.6
2022,12,Melilla,Europa,Total Europa,1530,11978,7.8
2022,12,Melilla,África,Total África,7142,44900,6.3
2022,12,Murcia,América,Total América,2484,23526,9.5
2022,12,Murcia,Asia,Total Asia,1188,8495,7.2
2022,12,Murcia,Europa,Total Europa,47816,497501,10.4
2022,12,Murcia,Oceanía,Total Oceanía,33,286,8.7
2022,12,Murcia,África,Total África,5762,61459,10.7
2022,12,Málaga,América,Total América,12949,110050,8.5
2022,12,Málaga,Asia,Total Asia,5174,35718,6.9
2022,12,Málaga,Europa,Total Europa,211531,1875974,8.9
2022,12,Málaga,Oceanía,Total Oceanía,214,1611,7.5
2022,12,Málaga,África,Total África,8402,46230,5.5
2022,12,Navarra,América,Total América,1678,14667,8.7
2022,12,Navarra,Asia,Total Asia,313,2442,7.8
2022,12,Navarra,Europa,Total Europa,37116,294361,7.9
2022,12,Navarra,África,Total África,853,9108,10.7
2022,12,Ourense,América,Total América,966,8362,8.7
2022,12,Ourense,Asia,Total Asia,87,893,10.3
2022,12,Ourense,Europa,Total Europa,17971,153725,8.6
2022,12,Ourense,África,Total África,101,1089,10.8
2022,12,Palencia,América,Total América,278,2530,9.1
2022,12,Palencia,Asia,Total Asia,97,919,9.5
2022,12,Palencia,Europa,Total Europa,9656,63830,6.6
2022,12,Palencia,África,Total África,113,904,8.0
2022,12,Pontevedra,América,Total América,3785,42595,11.3
2022,12,Pontevedra,Asia,Total Asia,562,3625,6.5
2022,12,Pontevedra,Europa,Total Europa,72548,380076,5.2
2022,12,Pontevedra,África,Total África,318,2640,8.3
2022,12,Salamanca,América,Total América,1377,11332,8.2
2022,12,Salamanca,Asia,Total Asia,476,4160,8.7
2022,12,Salamanca,Europa,Total Europa,27394,245408,9.0
2022,12,Salamanca,África,Total África,246,1717,7.0
2022,12,Santa Cruz de Tenerife,América,Total América,5876,45130,7.7
2022,12,Santa Cruz de Tenerife,Asia,Total Asia,4616,30181,6.5
2022,12,Santa Cruz de Tenerife,Europa,Total Europa,499357,4162480,8.3
2022,12,Santa Cruz de Tenerife,Oceanía,Total Oceanía,136,949,7.0
2022,12,Santa Cruz de Tenerife,África,Total África,1826,14232,7.8
2022,12,Segovia,América,Total América,691,5047,7.3
2022,12,Segovia,Asia,Total Asia,366,2225,6.1
2022,12,Segovia,Europa,Total Europa,6145,57186,9.3
2022,12,Segovia,África,Total África,200,1684,8.4
2022,12,Sevilla,América,Total América,10976,81245,7.4
2022,12,Sevilla,Asia,Total Asia,2680,16141,6.0
2022,12,Sevilla,Europa,Total Europa,66883,499658,7.5
2022,12,Sevilla,Oceanía,Total Oceanía,132,897,6.8
2022,12,Sevilla,África,Total África,2475,14498,5.9
2022,12,Soria,América,Total América,311,3145,10.1
2022,12,Soria,Asia,Total Asia,90,618,6.9
2022,12,Soria,Europa,Total Europa,5866,44091,7.5
2022,12,Soria,África,Total África,129,1265,9.8
2022,12,Tarragona,América,Total América,2080,19046,9.2
2022,12,Tarragona,Asia,Total Asia,1284,10194,7.9
2022,12,Tarragona,Europa,Total Europa,43188,341742,7.9
2022,12,Tarragona,África,Total África,1877,18013,9.6
2022,12,Teruel,América,Total América,334,3052,9.1
2022,12,Teruel,Asia,Total Asia,86,696,8.1
2022,12,Teruel,Europa,Total Europa,5660,51751,9.1
2022,12,Teruel,África,Total África,236,2477,10.5
2022,12,Toledo,América,Total América,2159,16746,7.8
2022,12,Toledo,Asia,Total Asia,583,3589,6.2
2022,12,Toledo,Europa,Total Europa,19708,167139,8.5
2022,12,Toledo,África,Total África,987,9069,9.2
2022,12,Valencia/València,América,Total América,11659,103749,8.9
2022,12,Valencia/València,Asia,Total Asia,3883,28175,7.3
2022,12,Valencia/València,Europa,Total Europa,119823,1011075,8.4
2022,12,Valencia/València,Oceanía,Total Oceanía,101,864,8.6
2022,12,Valencia/València,África,Total África,3343,26997,8.1
2022,12,Valladolid,América,Total América,1021,8650,8.5
2022,12,Valladolid,Asia,Total Asia,163,1132,6.9
2022,12,Valladolid,Europa,Total Europa,17224,143772,8.3
2022,12,Valladolid,África,Total África,367,2800,7.6
2022,12,Zamora,América,Total América,329,2502,7.6
2022,12,Zamora,Asia,Total Asia,74,730,9.9
2022,12,Zamora,Europa,Total Europa,14097,112930,8.0
2022,12,Zamora,África,Total África,116,943,8.1
2022,12,Zaragoza,América,Total América,2636,23864,9.1
2022,12,Zaragoza,Asia,Total Asia,668,5675,8.5
2022,12,Zaragoza,Europa,Total Europa,31294,268946,8.6
2022,12,Zaragoza,África,Total África,1075,10071,9.4
2022,12,Ávila,América,Total América,459,3706,8.1
2022,12,Ávila,Asia,Total Asia,146,1003,6.9
2022,12,Ávila,Europa,Total Europa,4540,40579,8.9
2022,12,Ávila,África,Total África,134,1269,9.5
2023,01,A Coruña,América,Total América,4954,55777,11.3
2023,01,A Coruña,Asia,Total Asia,946,6934,7.3
2023,01,A Coruña,Europa,Total Europa,25619,250170,9.8
2023,01,A Coruña,África,Total África,352,3373,9.6
2023,01,Albacete,América,Total América,632,6804,10.8
2023,01,Albacete,Asia,Total Asia,137,1289,9.4
2023,01,Albacete,Europa,Total Europa,9619,93607,9.7
2023,01,Albacete,África,Total África,422,3888,9.2
2023,01,Alicante/Alacant,América,Total América,7785,83436,10.7
2023,01,Alicante/Alacant,Asia,Total Asia,2138,18749,8.8
2023,01,Alicante/Alacant,Europa,Total Europa,273041,2504251,9.2
2023,01,Alicante/Alacant,Oceanía,Total Oceanía,151,1537,10.2
2023,01,Alicante/Alacant,África,Total África,7122,53412,7.5
2023,01,Almería,América,Total América,1580,15394,9.7
2023,01,Almería,Asia,Total Asia,967,4757,4.9
2023,01,Almería,Europa,Total Europa,34495,363542,10.5
2023,01,Almería,África,Total África,5204,36121,6.9
2023,01,Álava/Araba,América,Total América,970,10061,10.4
2023,01,Álava/Araba,Asia,Total Asia,170,1363,8.0
2023,01,Álava/Araba,Europa,Total Europa,23615,133968,5.7
2023,01,Álava/Araba,África,Total África,637,4910,7.7
2023,01,Asturias,América,Total América,2454,26087,10.6
2023,01,Asturias,Asia,Total Asia,655,5430,8.3
2023,01,Asturias,Europa,Total Europa,21771,218665,10.0
2023,01,Asturias,África,Total África,320,2660,8.3
2023,01,Badajoz,América,Total América,1181,11017,9.3
2023,01,Badajoz,Asia,Total Asia,288,2269,7.9
2023,01,Badajoz,Europa,Total Europa,24131,226213,9.4
2023,01,Badajoz,África,Total África,487,2574,5.3
2023,01,Barcelona,América,Total América,73944,521887,7.1
2023,01,Barcelona,Asia,Total Asia,37039,220358,5.9
2023,01,Barcelona,Europa,Total Europa,504022,2889497,5.7
2023,01,Barcelona,Oceanía,Total Oceanía,1958,11373,5.8
2023,01,Barcelona,África,Total África,16666,100740,6.0
2023,01,Bizkaia,América,Total América,3230,30963,9.6
2023,01,Bizkaia,Asia,Total Asia,865,5916,6.8
2023,01,Bizkaia,Europa,Total Europa,30596,220640,7.2
2023,01,Bizkaia,Oceanía,Total Oceanía,64,577,9.0
2023,01,Bizkaia,África,Total África,895,7302,8.2
2023,01,Burgos,América,Total América,1061,10544,9.9
2023,01,Burgos,Asia,Total Asia,223,1704,7.6
2023,01,Burgos,Europa,Total Europa,29722,159476,5.4
2023,01,Burgos,Oceanía,Total Oceanía,30,417,13.9
2023,01,Burgos,África,Total África,446,3131,7.0
2023,01,Cantabria,América,Total América,1658,17538,10.6
2023,01,Cantabria,Asia,Total Asia,497,3399,6.8
2023,01,Cantabria,Europa,Total Europa,17452,141351,8.1
2023,01,Cantabria,África,Total África,263,2070,7.9
2023,01,Castellón/Castelló,América,Total América,1595,16603,10.4
2023,01,Castellón/Castelló,Asia,Total Asia,503,4097,8.1
2023,01,Castellón/Castelló,Europa,Total Europa,32060,298612,9.3
2023,01,Castellón/Castelló,África,Total África,1562,12123,7.8
2023,01,Ceuta,América,Total América,883,3179,3.6
2023,01,Ceuta,Asia,Total Asia,1229,4704,3.8
2023,01,Ceuta,Europa,Total Europa,3411,17292,5.1
2023,01,Ceuta,África,Total África,7735,45775,5.9
2023,01,Ciudad Real,América,Total América,752,7900,10.5
2023,01,Ciudad Real,Asia,Total Asia,188,1582,8.4
2023,01,Ciudad Real,Europa,Total Europa,11905,105273,8.8
2023,01,Ciudad Real,África,Total África,479,3351,7.0
2023,01,Cuenca,América,Total América,576,5096,8.8
2023,01,Cuenca,Asia,Total Asia,175,1296,7.4
2023,01,Cuenca,Europa,Total Europa,7033,58767,8.4
2023,01,Cuenca,África,Total África,322,2556,7.9
2023,01,Cáceres,América,Total América,740,6494,8.8
2023,01,Cáceres,Asia,Total Asia,199,1633,8.2
2023,01,Cáceres,Europa,Total Europa,13512,106414,7.9
2023,01,Cáceres,África,Total África,449,2586,5.8
2023,01,Cádiz,América,Total América,11720,79732,6.8
2023,01,Cádiz,Asia,Total Asia,6122,30568,5.0
2023,01,Cádiz,Europa,Total Europa,66914,594324,8.9
2023,01,Cádiz,Oceanía,Total Oceanía,106,915,8.6
2023,01,Cádiz,África,Total África,13244,65127,4.9
2023,01,Córdoba,América,Total América,1571,14503,9.2
2023,01,Córdoba,Asia,Total Asia,350,2454,7.0
2023,01,Córdoba,Europa,Total Europa,14287,146729,10.3
2023,01,Córdoba,Oceanía,Total Oceanía,34,243,7.1
2023,01,Córdoba,África,Total África,523,4165,8.0
2023,01,Guipúzcoa/Gipuzkoa,América,Total América,3083,26853,8.7
2023,01,Guipúzcoa/Gipuzkoa,Asia,Total Asia,865,5837,6.7
2023,01,Guipúzcoa/Gipuzkoa,Europa,Total Europa,72442,457345,6.3
2023,01,Guipúzcoa/Gipuzkoa,Oceanía,Total Oceanía,110,673,6.1
2023,01,Guipúzcoa/Gipuzkoa,África,Total África,1088,8046,7.4
2023,01,Gerona/Girona,América,Total América,4076,35803,8.8
2023,01,Gerona/Girona,Asia,Total Asia,1439,10548,7.3
2023,01,Gerona/Girona,Europa,Total Europa,162148,953650,5.9
2023,01,Gerona/Girona,Oceanía,Total Oceanía,128,808,6.3
2023,01,Gerona/Girona,África,Total África,3386,25032,7.4
2023,01,Granada,América,Total América,4899,37128,7.6
2023,01,Granada,Asia,Total Asia,3830,15043,3.9
2023,01,Granada,Europa,Total Europa,46628,395341,8.5
2023,01,Granada,Oceanía,Total Oceanía,182,1365,7.5
2023,01,Granada,África,Total África,4512,19813,4.4
2023,01,Guadalajara,América,Total América,1073,10266,9.6
2023,01,Guadalajara,Asia,Total Asia,248,1913,7.7
2023,01,Guadalajara,Europa,Total Europa,11209,86832,7.7
2023,01,Guadalajara,África,Total África,417,3758,9.0
2023,01,Huelva,América,Total América,957,8867,9.3
2023,01,Huelva,Asia,Total Asia,673,4812,7.2
2023,01,Huelva,Europa,Total Europa,20704,179448,8.7
2023,01,Huelva,Oceanía,Total Oceanía,40,291,7.3
2023,01,Huelva,África,Total África,3221,16639,5.2
2023,01,Huesca,América,Total América,835,8665,10.4
2023,01,Huesca,Asia,Total Asia,209,1759,8.4
2023,01,Huesca,Europa,Total Europa,14895,93920,6.3
2023,01,Huesca,África,Total África,375,3125,8.3
2023,01,Islas Baleares/Illes Balears,América,Total América,6543,58307,8.9
2023,01,Islas Baleares/Illes Balears,Asia,Total Asia,4097,22862,5.6
2023,01,Islas Baleares/Illes Balears,Europa,Total Europa,141675,1097134,7.7
2023,01,Islas Baleares/Illes Balears,Oceanía,Total Oceanía,201,1645,8.2
2023,01,Islas Baleares/Illes Balears,África,Total África,3529,19581,5.5
2023,01,Jaén,América,Total América,663,7025,10.6
2023,01,Jaén,Asia,Total Asia,161,1533,9.5
2023,01,Jaén,Europa,Total Europa,9462,99573,10.5
2023,01,Jaén,África,Total África,1154,13476,11.7
2023,01,La Rioja,América,Total América,821,8199,10.0
2023,01,La Rioja,Asia,Total Asia,154,1222,7.9
2023,01,La Rioja,Europa,Total Europa,7899,67885,8.6
2023,01,La Rioja,África,Total África,439,4011,9.1
2023,01,Las Palmas,América,Total América,6875,60667,8.8
2023,01,Las Palmas,Asia,Total Asia,5897,40422,6.9
2023,01,Las Palmas,Europa,Total Europa,668213,5329429,8.0
2023,01,Las Palmas,Oceanía,Total Oceanía,212,1726,8.1
2023,01,Las Palmas,África,Total África,4331,28981,6.7
2023,01,León,América,Total América,885,9163,10.4
2023,01,León,Asia,Total Asia,166,1585,9.5
2023,01,León,Europa,Total Europa,10576,100463,9.5
2023,01,León,África,Total África,246,2147,8.7
2023,01,Lleida,América,Total América,2053,18516,9.0
2023,01,Lleida,Asia,Total Asia,379,3083,8.1
2023,01,Lleida,Europa,Total Europa,35728,252023,7.1
2023,01,Lleida,Oceanía,Total Oceanía,39,301,7.7
2023,01,Lleida,África,Total África,1239,11931,9.6
2023,01,Lugo,América,Total América,608,6880,11.3
2023,01,Lugo,Asia,Total Asia,277,2052,7.4
2023,01,Lugo,Europa,Total Europa,5979,60689,10.2
2023,01,Lugo,África,Total África,162,1327,8.2
2023,01,Madrid,América,Total América,124757,869662,7.0
2023,01,Madrid,Asia,Total Asia,21416,134276,6.3
2023,01,Madrid,Europa,Total Europa,319284,2301707,7.2
2023,01,Madrid,Oceanía,Total Oceanía,1177,8762,7.4
2023,01,Madrid,África,Total África,11758,72070,6.1
2023,01,Melilla,América,Total América,101,870,8.6
2023,01,Melilla,Asia,Total Asia,96,747,7.8
2023,01,Melilla,Europa,Total Europa,1904,14187,7.5
2023,01,Melilla,África,Total África,10547,52821,5.0
2023,01,Murcia,América,Total América,2875,33020,11.5
2023,01,Murcia,Asia,Total Asia,1113,7754,7.0
2023,01,Murcia,Europa,Total Europa,53334,537989,10.1
2023,01,Murcia,Oceanía,Total Oceanía,41,394,9.6
2023,01,Murcia,África,Total África,6034,48633,8.1
2023,01,Málaga,América,Total América,15056,131496,8.7
2023,01,Málaga,Asia,Total Asia,4979,37157,7.5
2023,01,Málaga,Europa,Total Europa,264307,2266854,8.6
2023,01,Málaga,Oceanía,Total Oceanía,258,2065,8.0
2023,01,Málaga,África,Total África,13536,65582,4.8
2023,01,Navarra,América,Total América,2092,22620,10.8
2023,01,Navarra,Asia,Total Asia,357,3299,9.2
2023,01,Navarra,Europa,Total Europa,35649,240269,6.7
2023,01,Navarra,Oceanía,Total Oceanía,38,334,8.8
2023,01,Navarra,África,Total África,904,8327,9.2
2023,01,Ourense,América,Total América,958,9981,10.4
2023,01,Ourense,Asia,Total Asia,141,1172,8.3
2023,01,Ourense,Europa,Total Europa,18594,144106,7.8
2023,01,Ourense,África,Total África,117,1037,8.9
2023,01,Palencia,América,Total América,360,3752,10.4
2023,01,Palencia,Asia,Total Asia,102,793,7.8
2023,01,Palencia,Europa,Total Europa,9091,57039,6.3
2023,01,Palencia,África,Total África,142,1084,7.6
2023,01,Pontevedra,América,Total América,4534,61483,13.6
2023,01,Pontevedra,Asia,Total Asia,749,4928,6.6
2023,01,Pontevedra,Europa,Total Europa,43139,352905,8.2
2023,01,Pontevedra,Oceanía,Total Oceanía,32,308,9.6
2023,01,Pontevedra,África,Total África,396,3090,7.8
2023,01,Salamanca,América,Total América,1625,13994,8.6
2023,01,Salamanca,Asia,Total Asia,420,3960,9.4
2023,01,Salamanca,Europa,Total Europa,24364,165971,6.8
2023,01,Salamanca,Oceanía,Total Oceanía,37,307,8.3
2023,01,Salamanca,África,Total África,292,1926,6.6
2023,01,Santa Cruz de Tenerife,América,Total América,6912,64700,9.4
2023,01,Santa Cruz de Tenerife,Asia,Total Asia,3888,30739,7.9
2023,01,Santa Cruz de Tenerife,Europa,Total Europa,461899,3847887,8.3
2023,01,Santa Cruz de Tenerife,Oceanía,Total Oceanía,171,1375,8.0
2023,01,Santa Cruz de Tenerife,África,Total África,1370,10963,8.0
2023,01,Segovia,América,Total América,725,5844,8.1
2023,01,Segovia,Asia,Total Asia,464,2627,5.7
2023,01,Segovia,Europa,Total Europa,5652,47495,8.4
2023,01,Segovia,África,Total África,215,1567,7.3
2023,01,Sevilla,América,Total América,10479,84279,8.0
2023,01,Sevilla,Asia,Total Asia,3179,19348,6.1
2023,01,Sevilla,Europa,Total Europa,76888,554170,7.2
2023,01,Sevilla,Oceanía,Total Oceanía,271,2039,7.5
2023,01,Sevilla,África,Total África,3639,17929,4.9
2023,01,Soria,América,Total América,367,3261,8.9
2023,01,Soria,Asia,Total Asia,107,1029,9.6
2023,01,Soria,Europa,Total Europa,4826,32612,6.8
2023,01,Soria,África,Total África,157,1333,8.5
2023,01,Tarragona,América,Total América,2371,24459,10.3
2023,01,Tarragona,Asia,Total Asia,1419,11878,8.4
2023,01,Tarragona,Europa,Total Europa,47618,387940,8.1
2023,01,Tarragona,Oceanía,Total Oceanía,57,467,8.2
2023,01,Tarragona,África,Total África,2186,17953,8.2
2023,01,Teruel,América,Total América,299,3018,10.1
2023,01,Teruel,Asia,Total Asia,105,887,8.4
2023,01,Teruel,Europa,Total Europa,4796,39965,8.3
2023,01,Teruel,África,Total África,283,2878,10.2
2023,01,Toledo,América,Total América,2471,21738,8.8
2023,01,Toledo,Asia,Total Asia,554,3640,6.6
2023,01,Toledo,Europa,Total Europa,17726,162770,9.2
2023,01,Toledo,Oceanía,Total Oceanía,30,284,9.5
2023,01,Toledo,África,Total África,1059,8501,8.0
2023,01,Valencia/València,América,Total América,12191,125997,10.3
2023,01,Valencia/València,Asia,Total Asia,3684,28744,7.8
2023,01,Valencia/València,Europa,Total Europa,127148,1057340,8.3
2023,01,Valencia/València,Oceanía,Total Oceanía,172,1492,8.7
2023,01,Valencia/València,África,Total África,3956,31668,8.0
2023,01,Valladolid,América,Total América,1111,12008,10.8
2023,01,Valladolid,Asia,Total Asia,171,1402,8.2
2023,01,Valladolid,Europa,Total Europa,17872,139007,7.8
2023,01,Valladolid,África,Total África,422,2817,6.7
2023,01,Zamora,América,Total América,359,3227,9.0
2023,01,Zamora,Asia,Total Asia,102,757,7.4
2023,01,Zamora,Europa,Total Europa,12603,85212,6.8
2023,01,Zamora,África,Total África,119,1050,8.8
2023,01,Zaragoza,América,Total América,2657,28733,10.8
2023,01,Zaragoza,Asia,Total Asia,643,5155,8.0
2023,01,Zaragoza,Europa,Total Europa,30738,252859,8.2
2023,01,Zaragoza,África,Total África,1133,10718,9.5
2023,01,Ávila,América,Total América,516,4515,8.8
2023,01,Ávila,Asia,Total Asia,135,1276,9.5
2023,01,Ávila,Europa,Total Europa,3700,34547,9.3
2023,01,Ávila,África,Total África,170,1884,11.1
2023,02,A Coruña,América,Total América,2491,24684,9.9
2023,02,A Coruña,Asia,Total Asia,847,5281,6.2
2023,02,A Coruña,Europa,Total Europa,22875,192119,8.4
2023,02,A Coruña,África,Total África,231,1860,8.1
2023,02,Albacete,América,Total América,437,3800,8.7
2023,02,Albacete,Asia,Total Asia,105,648,6.2
2023,02,Albacete,Europa,Total Europa,9531,83686,8.8
2023,02,Albacete,África,Total África,321,2891,9.0
2023,02,Alicante/Alacant,América,Total América,5496,49471,9.0
2023,02,Alicante/Alacant,Asia,Total Asia,1794,14580,8.1
